work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,id
2024,Mid-level,Full-time,Software Development Engineer,97344,US,0,US,Medium (51–500 employees),80305
2024,Senior-level,Full-time,Manager,152375,US,100,US,Medium (51–500 employees),80306
2024,Senior-level,Full-time,Manager,94000,US,100,US,Medium (51–500 employees),80307
2024,Mid-level,Full-time,Consultant,125400,US,0,US,Medium (51–500 employees),80308
2024,Mid-level,Full-time,Consultant,64000,US,0,US,Medium (51–500 employees),80309
2024,Mid-level,Full-time,Associate,103000,US,0,US,Medium (51–500 employees),80311
2024,Junior,Full-time,Analyst,154500,US,100,US,Medium (51–500 employees),80312
2024,Junior,Full-time,Analyst,131325,US,100,US,Medium (51–500 employees),80313
2024,Mid-level,Part-time,Manager,24000,AR,100,AR,Medium (51–500 employees),80318
2024,Mid-level,Full-time,Data Engineer,98300,US,0,US,Medium (51–500 employees),72211
2024,Director,Full-time,Data Product Owner,205000,US,0,US,Medium (51–500 employees),80336
2024,Director,Full-time,Data Product Owner,166000,US,0,US,Medium (51–500 employees),80337
2024,Senior-level,Full-time,Software Engineer,195800,US,100,US,Medium (51–500 employees),80338
2024,Senior-level,Full-time,Software Engineer,253800,US,0,US,Medium (51–500 employees),80340
2024,Senior-level,Full-time,Software Engineer,180700,US,0,US,Medium (51–500 employees),80341
2024,Senior-level,Full-time,Prompt Engineer,231110,US,0,US,Medium (51–500 employees),80342
2024,Senior-level,Full-time,Prompt Engineer,164492,US,0,US,Medium (51–500 employees),80343
2024,Mid-level,Full-time,Data Governance Manager,86000,US,0,US,Medium (51–500 employees),80348
2024,Mid-level,Full-time,AI Engineer,80000,US,0,US,Medium (51–500 employees),80351
2024,Mid-level,Full-time,Associate,180000,US,0,US,Medium (51–500 employees),80352
2024,Senior-level,Full-time,Machine Learning Developer,135000,CA,0,CA,Medium (51–500 employees),80354
2024,Senior-level,Full-time,Machine Learning Developer,100000,CA,0,CA,Medium (51–500 employees),80355
2024,Senior-level,Full-time,Data Engineer,160000,CA,100,CA,Medium (51–500 employees),80360
2024,Senior-level,Full-time,Data Engineer,130000,CA,100,CA,Medium (51–500 employees),80361
2024,Senior-level,Full-time,Data Engineer,180000,CA,100,CA,Medium (51–500 employees),80362
2024,Senior-level,Full-time,Data Architect,215000,US,100,US,Medium (51–500 employees),80366
2024,Senior-level,Full-time,Data Architect,180000,US,100,US,Medium (51–500 employees),80367
2024,Senior-level,Full-time,Data Architect,215000,CA,100,CA,Medium (51–500 employees),80370
2024,Senior-level,Full-time,Data Engineer,242000,US,0,US,Medium (51–500 employees),80372
2024,Senior-level,Full-time,Data Engineer,204000,US,0,US,Medium (51–500 employees),80374
2024,Mid-level,Full-time,Data Engineer,219200,US,0,US,Medium (51–500 employees),80376
2024,Mid-level,Full-time,Data Engineer,103800,US,0,US,Medium (51–500 employees),80377
2024,Mid-level,Full-time,Data Engineer,259000,US,0,US,Medium (51–500 employees),80378
2024,Mid-level,Full-time,Data Engineer,124300,US,0,US,Medium (51–500 employees),80379
2024,Mid-level,Full-time,Manager,109000,US,0,US,Medium (51–500 employees),80380
2024,Mid-level,Full-time,Manager,69240,US,0,US,Medium (51–500 employees),80381
2024,Mid-level,Full-time,Data Operations Engineer,130591,US,100,US,Medium (51–500 employees),80382
2024,Mid-level,Full-time,Data Operations Engineer,102424,US,100,US,Medium (51–500 employees),80383
2024,Senior-level,Full-time,Data Architect,253800,US,0,US,Medium (51–500 employees),80384
2024,Senior-level,Full-time,Data Architect,180700,US,0,US,Medium (51–500 employees),80385
2024,Senior-level,Full-time,Analytics Engineer,115000,US,0,US,Medium (51–500 employees),80386
2024,Senior-level,Full-time,Analytics Engineer,92000,US,0,US,Medium (51–500 employees),80387
2024,Junior,Full-time,Data Analyst,133500,US,100,US,Medium (51–500 employees),80390
2024,Junior,Full-time,Data Analyst,63700,US,100,US,Medium (51–500 employees),80391
2024,Mid-level,Full-time,Data Analyst,78000,US,0,US,Medium (51–500 employees),80395
2024,Mid-level,Full-time,Manager,173100,US,0,US,Medium (51–500 employees),80401
2024,Mid-level,Full-time,QA Engineer,280200,US,0,US,Medium (51–500 employees),80402
2024,Mid-level,Full-time,QA Engineer,140700,US,0,US,Medium (51–500 employees),80403
2024,Senior-level,Full-time,Data Architect,125000,GB,0,GB,Medium (51–500 employees),72212
2024,Junior,Full-time,Research Scientist,208000,US,0,US,Medium (51–500 employees),72214
2024,Senior-level,Full-time,Manager,162000,US,0,US,Medium (51–500 employees),80425
2024,Mid-level,Full-time,Associate,87300,US,0,US,Medium (51–500 employees),80426
2024,Mid-level,Full-time,Associate,68900,US,0,US,Medium (51–500 employees),80427
2024,Mid-level,Full-time,AI Engineer,157500,US,0,US,Medium (51–500 employees),80430
2024,Mid-level,Full-time,AI Engineer,132500,US,0,US,Medium (51–500 employees),80431
2024,Mid-level,Full-time,Analyst,70000,US,100,US,Medium (51–500 employees),80433
2024,Mid-level,Full-time,Associate,40000,US,0,US,Medium (51–500 employees),80436
2024,Junior,Full-time,BI Analyst,66800,US,100,US,Medium (51–500 employees),80438
2024,Senior-level,Full-time,Analytics Engineer,165000,US,0,US,Medium (51–500 employees),80442
2024,Mid-level,Full-time,Data Scientist,95000,IE,0,IE,Medium (51–500 employees),80446
2024,Mid-level,Full-time,Data Scientist,57000,IE,0,IE,Medium (51–500 employees),80447
2024,Senior-level,Full-time,Data Scientist,171210,CA,0,CA,Medium (51–500 employees),80448
2024,Senior-level,Full-time,Data Scientist,92190,CA,0,CA,Medium (51–500 employees),80449
2024,Junior,Full-time,Research Assistant,62000,US,0,US,Medium (51–500 employees),80454
2024,Senior-level,Full-time,Engineer,194180,US,100,US,Medium (51–500 employees),80456
2024,Senior-level,Full-time,Engineer,115590,US,100,US,Medium (51–500 employees),80457
2024,Senior-level,Full-time,Solutions Architect,96600,US,0,US,Medium (51–500 employees),80459
2024,Senior-level,Full-time,DevOps Engineer,88000,US,0,US,Medium (51–500 employees),80464
2024,Senior-level,Full-time,DevOps Engineer,80000,US,0,US,Medium (51–500 employees),80465
2024,Senior-level,Full-time,Data Scientist,247200,US,0,US,Medium (51–500 employees),80470
2024,Senior-level,Full-time,Data Scientist,124373,US,0,US,Medium (51–500 employees),80471
2024,Director,Full-time,Data Scientist,142800,US,0,US,Medium (51–500 employees),80472
2024,Director,Full-time,Data Scientist,118500,US,0,US,Medium (51–500 employees),80473
2024,Senior-level,Full-time,Data Scientist,210470,US,0,US,Medium (51–500 employees),80474
2024,Senior-level,Full-time,Data Scientist,113330,US,0,US,Medium (51–500 employees),80475
2024,Junior,Full-time,Data Scientist,111000,US,0,US,Medium (51–500 employees),80476
2024,Junior,Full-time,Data Scientist,74000,US,0,US,Medium (51–500 employees),80477
2024,Mid-level,Full-time,Data Scientist,246200,US,0,US,Medium (51–500 employees),80478
2024,Mid-level,Full-time,Data Scientist,179700,US,0,US,Medium (51–500 employees),80480
2024,Mid-level,Full-time,Data Scientist,85700,US,0,US,Medium (51–500 employees),80481
2024,Junior,Full-time,Chatbot Developer,158620,US,0,US,Medium (51–500 employees),80482
2024,Junior,Full-time,Chatbot Developer,79310,US,0,US,Medium (51–500 employees),80483
2024,Mid-level,Full-time,Data Manager,52500,US,0,US,Medium (51–500 employees),80484
2024,Mid-level,Full-time,Data Analyst,86664,US,0,US,Medium (51–500 employees),80486
2024,Junior,Full-time,Research Scientist,147000,US,0,US,Medium (51–500 employees),72215
2024,Mid-level,Full-time,Analytics Engineer,168000,US,0,US,Medium (51–500 employees),72216
2024,Mid-level,Full-time,Analytics Engineer,112000,US,0,US,Medium (51–500 employees),72217
2024,Senior-level,Full-time,Analytics Engineer,140000,US,0,US,Medium (51–500 employees),72219
2024,Junior,Full-time,Data Quality Analyst,135000,US,0,US,Medium (51–500 employees),72220
2024,Junior,Full-time,Data Quality Analyst,77000,US,0,US,Medium (51–500 employees),72221
2024,Senior-level,Full-time,Engineer,399000,CA,0,CA,Medium (51–500 employees),72222
2024,Senior-level,Full-time,Engineer,278000,CA,0,CA,Medium (51–500 employees),72223
2024,Senior-level,Full-time,Manager,95000,CA,0,CA,Medium (51–500 employees),72225
2024,Junior,Full-time,Software Engineer,165000,US,0,US,Medium (51–500 employees),72226
2024,Junior,Full-time,Software Engineer,130000,US,0,US,Medium (51–500 employees),72227
2024,Mid-level,Full-time,AI Product Owner,104000,LT,0,LT,Medium (51–500 employees),72228
2024,Senior-level,Full-time,Software Engineer,115000,CA,0,CA,Medium (51–500 employees),80517
2024,Mid-level,Full-time,ETL Developer,120000,US,0,US,Medium (51–500 employees),80520
2024,Mid-level,Full-time,ETL Developer,115000,US,0,US,Medium (51–500 employees),80521
2024,Mid-level,Full-time,Research Assistant,60000,US,0,US,Medium (51–500 employees),80522
2024,Mid-level,Full-time,Data Engineer,94725,GB,0,GB,Medium (51–500 employees),80524
2024,Mid-level,Full-time,Data Engineer,85252,GB,0,GB,Medium (51–500 employees),80525
2024,Mid-level,Full-time,Machine Learning Engineer,195700,US,0,US,Medium (51–500 employees),80526
2024,Mid-level,Full-time,Machine Learning Engineer,97700,US,0,US,Medium (51–500 employees),80527
2024,Mid-level,Full-time,Manager,212160,US,0,US,Medium (51–500 employees),80530
2024,Mid-level,Full-time,Manager,141440,US,0,US,Medium (51–500 employees),80531
2024,Mid-level,Full-time,Statistical Programmer,117500,US,100,US,Medium (51–500 employees),80532
2024,Mid-level,Full-time,Statistical Programmer,65000,US,100,US,Medium (51–500 employees),80533
2024,Senior-level,Full-time,Data Scientist,155250,US,0,US,Medium (51–500 employees),80536
2024,Senior-level,Full-time,Data Scientist,114750,US,0,US,Medium (51–500 employees),80537
2024,Junior,Full-time,Data Analyst,80500,US,0,US,Medium (51–500 employees),80538
2024,Junior,Full-time,Data Analyst,59500,US,0,US,Medium (51–500 employees),80539
2024,Senior-level,Full-time,Software Engineer,188600,US,0,US,Medium (51–500 employees),80542
2024,Senior-level,Full-time,Software Engineer,170227,US,0,US,Medium (51–500 employees),80543
2024,Senior-level,Full-time,Analyst,180000,US,0,US,Medium (51–500 employees),80548
2024,Junior,Full-time,Associate,150000,US,0,US,Medium (51–500 employees),80550
2024,Junior,Full-time,Associate,65000,US,0,US,Medium (51–500 employees),80551
2024,Senior-level,Part-time,Data Analyst,160000,US,0,US,Medium (51–500 employees),80552
2024,Senior-level,Part-time,Data Analyst,150000,US,0,US,Medium (51–500 employees),80553
2024,Senior-level,Full-time,BI Engineer,132000,US,100,US,Medium (51–500 employees),80556
2024,Senior-level,Full-time,BI Engineer,101000,US,100,US,Medium (51–500 employees),80557
2024,Mid-level,Full-time,Product Manager,190000,US,0,US,Medium (51–500 employees),80558
2024,Senior-level,Full-time,Solutions Engineer,197000,US,0,US,Medium (51–500 employees),80566
2024,Senior-level,Full-time,Solutions Engineer,131000,US,0,US,Medium (51–500 employees),80567
2024,Senior-level,Full-time,Data Scientist,140625,US,0,US,Medium (51–500 employees),80569
2024,Senior-level,Full-time,Solutions Architect,139800,US,0,US,Medium (51–500 employees),80575
2024,Senior-level,Full-time,Data Scientist,187675,US,0,US,Medium (51–500 employees),80576
2024,Senior-level,Full-time,Data Scientist,61600,US,0,US,Medium (51–500 employees),80577
2024,Mid-level,Full-time,Data Analyst,67500,US,0,US,Medium (51–500 employees),80579
2024,Junior,Full-time,Data Analyst,180000,CA,100,CA,Medium (51–500 employees),80580
2024,Junior,Full-time,Data Analyst,93295,AU,0,AU,Medium (51–500 employees),80582
2024,Mid-level,Full-time,AI Product Owner,69333,LT,0,LT,Medium (51–500 employees),72229
2024,Junior,Full-time,Data Analyst,183000,US,0,US,Medium (51–500 employees),72234
2024,Junior,Full-time,Data Analyst,83400,US,0,US,Medium (51–500 employees),72235
2024,Senior-level,Full-time,Data Analyst,176490,US,100,US,Medium (51–500 employees),72238
2024,Senior-level,Full-time,Data Analyst,107430,US,100,US,Medium (51–500 employees),72239
2024,Senior-level,Full-time,Statistical Programmer,142800,US,100,US,Medium (51–500 employees),72278
2024,Senior-level,Full-time,Statistical Programmer,85600,US,100,US,Medium (51–500 employees),72279
2024,Mid-level,Full-time,Statistical Programmer,142800,US,100,US,Medium (51–500 employees),72280
2024,Mid-level,Full-time,Statistical Programmer,85600,US,100,US,Medium (51–500 employees),72281
2024,Junior,Full-time,Machine Learning Engineer,173100,US,0,US,Medium (51–500 employees),80607
2024,Senior-level,Full-time,Machine Learning Engineer,135000,CA,0,CA,Medium (51–500 employees),80608
2024,Senior-level,Full-time,Machine Learning Engineer,98000,CA,0,CA,Medium (51–500 employees),80609
2024,Senior-level,Full-time,Machine Learning Engineer,150000,US,100,US,Medium (51–500 employees),80610
2024,Senior-level,Full-time,Machine Learning Engineer,120000,US,100,US,Medium (51–500 employees),80611
2024,Senior-level,Full-time,Decision Scientist,125000,US,100,US,Medium (51–500 employees),80615
2024,Senior-level,Full-time,Manager,257500,US,100,US,Medium (51–500 employees),80616
2024,Senior-level,Full-time,Manager,162500,US,100,US,Medium (51–500 employees),80617
2024,Mid-level,Full-time,Business Intelligence Engineer,60000,US,100,US,Medium (51–500 employees),80622
2024,Senior-level,Full-time,Engineer,265000,US,100,US,Medium (51–500 employees),80624
2024,Senior-level,Full-time,Full Stack Engineer,265000,US,100,US,Medium (51–500 employees),80626
2024,Senior-level,Full-time,Full Stack Engineer,185000,US,100,US,Medium (51–500 employees),80627
2024,Senior-level,Full-time,Solutions Architect,215000,US,100,US,Medium (51–500 employees),80628
2024,Senior-level,Full-time,Solutions Architect,190000,US,100,US,Medium (51–500 employees),80629
2024,Senior-level,Full-time,Data Architect,200000,US,100,US,Medium (51–500 employees),80630
2024,Senior-level,Full-time,Analytics Engineer,170000,US,100,US,Medium (51–500 employees),80632
2024,Senior-level,Full-time,Analytics Engineer,150000,US,100,US,Medium (51–500 employees),80633
2024,Mid-level,Full-time,Data Engineer,209000,US,0,US,Medium (51–500 employees),80634
2024,Mid-level,Full-time,Data Engineer,112500,US,0,US,Medium (51–500 employees),80635
2024,Senior-level,Full-time,Data Engineer,162500,US,0,US,Medium (51–500 employees),80640
2024,Mid-level,Full-time,Software Engineer,194000,US,0,US,Medium (51–500 employees),80642
2024,Mid-level,Full-time,Software Engineer,165900,US,0,US,Medium (51–500 employees),80643
2024,Senior-level,Full-time,Software Engineer,283000,US,100,US,Medium (51–500 employees),80650
2024,Senior-level,Full-time,Software Engineer,212000,US,100,US,Medium (51–500 employees),80651
2024,Senior-level,Full-time,Systems Engineer,440000,US,0,US,Medium (51–500 employees),80654
2024,Senior-level,Full-time,Systems Engineer,360000,US,0,US,Medium (51–500 employees),80655
2024,Senior-level,Full-time,Consultant,102000,CA,0,CA,Medium (51–500 employees),80658
2024,Senior-level,Full-time,Consultant,74000,CA,0,CA,Medium (51–500 employees),80659
2024,Senior-level,Full-time,Product Analyst,211200,US,0,US,Medium (51–500 employees),80660
2024,Senior-level,Full-time,Product Analyst,172800,US,0,US,Medium (51–500 employees),80661
2024,Junior,Full-time,Business Analyst,24444,IT,0,IT,Medium (51–500 employees),80664
2024,Mid-level,Full-time,Solutions Engineer,100000,US,0,US,Medium (51–500 employees),80669
2024,Mid-level,Full-time,Solutions Engineer,85000,US,0,US,Medium (51–500 employees),80670
2024,Senior-level,Full-time,Research Scientist,290000,US,0,US,Medium (51–500 employees),80673
2024,Senior-level,Full-time,Research Scientist,193000,US,0,US,Medium (51–500 employees),80674
2024,Senior-level,Full-time,Data Platform Engineer,220000,US,100,US,Medium (51–500 employees),80683
2024,Senior-level,Full-time,Data Platform Engineer,170000,US,100,US,Medium (51–500 employees),80684
2024,Senior-level,Full-time,Software Development Engineer,175000,US,0,US,Medium (51–500 employees),80685
